ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18084,00081,15,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00008,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00015,2,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00029,4,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00044,5,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00051,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00061,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00072,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00081,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00082,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00088,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00098,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00116,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00118,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00119,15,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00003,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00005,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00010,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00022,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00027,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00035,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00036,7,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00041,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00045,9,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00046,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00065,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00071,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00072,13,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00075,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00076,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00037,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00051,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00052,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00059,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00064,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00074,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,1,2,6,162.719047619048,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00095,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00105,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00109,14,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00115,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00013,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00016,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00028,3,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00030,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00033,5,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00036,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00040,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00055,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00057,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00062,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00063,11,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00079,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00089,13,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00095,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00106,15,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00002,1,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00004,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00018,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00033,4,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00051,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00060,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00061,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00072,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00080,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00086,10,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00100,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00103,12,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00115,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00123,14,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00132,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00003,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00006,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00008,3,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00009,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00027,5,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00039,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00040,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00050,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00054,11,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00069,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00072,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00076,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00089,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00004,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00011,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00013,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00022,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00044,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00048,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00058,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00061,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00078,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00082,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00109,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00110,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00129,13,1,2,6,162.719047619048,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00144,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00173,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00003,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00006,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00018,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00024,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00037,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00046,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00052,7,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00055,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00063,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00070,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00080,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00081,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00097,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00102,14,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00151,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00005,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00012,2,1,2,6,162.719047619048,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00019,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00030,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00046,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00055,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00056,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00066,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00071,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00086,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00093,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00107,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00110,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00112,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00132,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00011,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00014,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00016,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00034,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00048,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00060,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00063,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00084,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
