ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00010,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00012,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00033,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00047,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00051,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00065,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00077,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00081,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00094,10, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00100,11, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00107,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00111,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00123,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00005,1, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00011,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00014,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00015,4, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00019,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00025,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00033,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00043,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00060,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00071,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00084,11, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00087,12, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00098,13, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18046,00103,14, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00003,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00013,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00017,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00030,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00044,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00045,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00058,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00071,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00077,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00086,10, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00099,11, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00111,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00114,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00117,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00002,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00035,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00050,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00062,4, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00067,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00091,6, ,1,2,6,162.719047619048,1, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00123,7, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00149,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00167,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00181,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00204,11, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00219,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00245,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00249,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00013,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00019,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00029,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00037,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00049,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00058,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00060,7, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00077,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00084,9, ,1,2,6,162.719047619048,1, ,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00093,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00103,11, ,1,2,6,162.719047619048,1, ,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00112,12, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00119,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00123,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00003,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,1,1,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00017,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00029,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00038,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00043,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00047,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,1,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00060,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00071,8, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00073,9, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2, ,1,0,1,0,1,0,0,1,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00083,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,1,0,0,1,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00095,11, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2, ,1,0,1,0,1,0,0,1,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00114,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00125,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00136,14, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00005,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00022,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00030,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00038,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00049,5, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00060,6, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00079,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00080,8, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00102,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00117,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00132,11, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00147,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00152,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00168,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00010,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00020,2, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00030,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00040,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00050,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00060,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00070,7, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00081,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00086,9, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00094,10, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00104,11, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00114,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00124,13, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00134,14, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00008,1, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00019,2, ,1,2,6,175.235897435897,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00029,3, ,1,2,6,175.235897435897,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,1,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00040,4, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00051,5, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,1,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00073,7, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00079,8, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,1,1,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00084,9, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00094,10, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,1,1,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00103,11, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,1,0,0,0,1,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00113,12, ,1,2,6,175.235897435897,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00123,13, ,1,2,6,175.235897435897,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2019,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00135,14, ,1,2,6,175.235897435897,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00002,1, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00006,2, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00021,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00023,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00033,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00038,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00044,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,04,CHUCUITO,01,JULI,18220,00051,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
