ANIO,P901,P905,CCPP,NOMBREPV,CCDI,NOMBREDI
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,2,2,01,PUNO,02,ACORA
2019,1,2,01,PUNO,02,ACORA
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,1,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,01,ILAVE
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,05,CONDURIRI
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,2,2,05,EL COLLAO,04,SANTA ROSA
2019,1,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,1,2,04,CHUCUITO,01,JULI
2019,1,2,04,CHUCUITO,01,JULI
2019,1,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,1,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,1,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,1,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,1,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,06,POMATA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,1,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,1,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,1,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,07,ZEPITA
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,1,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,04,KELLUYO
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,1,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,04,CHUCUITO,05,PISACOMA
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,2,2,13,YUNGUYO,01,YUNGUYO
2019,1,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,2,2,13,YUNGUYO,03,COPANI
2019,1,2,13,YUNGUYO,03,COPANI
2019,2,2,02,AZANGARO,04,ASILLO
2019,2,1,02,AZANGARO,01,AZANGARO
2019,2,2,02,AZANGARO,01,AZANGARO
2019,2,2,08,MELGAR,06,NUÑOA
2019,2,2,08,MELGAR,01,AYAVIRI
2019,1,2,08,MELGAR,01,AYAVIRI
2019,2,2,08,MELGAR,09,UMACHIRI
2019,2,2,08,MELGAR,09,UMACHIRI
2019,2,2,08,MELGAR,03,CUPI
2019,2,2,08,MELGAR,03,CUPI
2019,2,2,08,MELGAR,04,LLALLI
2019,2,2,11,SAN ROMAN,01,JULIACA
2019,1,2,11,SAN ROMAN,01,JULIACA
2019,2,2,11,SAN ROMAN,01,JULIACA
2019,2,2,06,HUANCANE,07,TARACO
2019,1,2,01,PUNO,15,VILQUE
2019,1,2,01,PUNO,15,VILQUE
2019,2,2,01,PUNO,15,VILQUE
2019,2,2,01,PUNO,10,PAUCARCOLLA
2019,2,2,01,PUNO,05,CAPACHICA
2019,2,2,01,PUNO,01,PUNO
2019,2,2,01,PUNO,01,PUNO
2019,2,2,04,CHUCUITO,01,JULI
2019,2,2,13,YUNGUYO,01,YUNGUYO
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,1,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,1,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,08,OLLACHEA
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,1,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,1,2,03,CARABAYA,09,SAN GABAN
2022,1,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,09,SAN GABAN
2022,2,2,03,CARABAYA,04,COASA
2022,1,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,1,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,04,COASA
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,1,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,1,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,01,MACUSANI
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,03,CARABAYA,06,CRUCERO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,1,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,1,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,1,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,1,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,1,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
2022,2,2,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO
