ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00071,9, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,15600, , ,0,0,450,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,16050,16050, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00079,10, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,3500, , ,0,0,160,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,3680,3680, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00088,11, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,4000, , ,0,0,280,5,0,0,0,0,0, , , , ,0,0,0,0,0,0,4285,4285, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00096,12, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,3000, , ,0,0,5,5,0,0,0,0,0, , , , ,0,0,0,0,0,0,3010,3010, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00104,13, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,6500, , ,0,0,600,70,0,0,0,0,0, , , , ,0,0,0,0,0,0,7170,7170, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,00113,14, ,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,5000, , ,0,0,50,35,0,0,0,0,0, , , , ,0,0,0,0,0,0,5085,5085, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00002,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,900,0,0,0,0,250,1150,15000, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,15050,16200, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00005,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,800,0,0,0,0,180,980,5000, , ,0,0,0,5,0,0,0,0,0, , , , ,0,0,0,0,0,35,5040,6020, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00029,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,450,0,0,0,0,400,850,22500, , ,0,0,0,0,30,0,0,0,0, , , , ,0,0,0,0,0,100,22630,23480, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00040,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,1200,0,0,0,0,450,1650,21000, , ,0,0,0,5,120,0,0,0,0, , , , ,0,0,0,0,0,80,21205,22855, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00056,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,140,0,0,0,0,100,240,15000, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,15030,15270, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00064,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,360,0,0,0,0,180,540,1500, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,50,1560,2100, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00070,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,2, ,0,0,520,0,0,0,0,100,860,1500, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,35,1535,2395, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00073,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,620,0,0,0,0,120,740,10000, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,35,10035,10775, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00077,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,400,0,0,0,0,260,660,14000, , ,15,30,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,120,14165,14825, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00083,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,260,0,0,0,0,175,435,11800, , ,0,0,0,5,0,0,0,0,0, , , , ,0,0,0,0,0,100,11905,12340, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00089,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,350,250, , ,3,2,0,0,130,0,0,0,0,150,880,18000, , ,0,0,0,0,60,0,0,0,0, , , , ,0,0,0,0,0,80,18140,19020, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00106,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,450,300, , ,15,10,0,0,660,0,0,0,0,400,1810,50000, , ,20,18,0,10,90,0,0,0,0, , , , ,0,0,0,0,0,100,50238,52048, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00120,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,540,270, , ,6,3,0,0,0,0,0,0,0,500,1310,16000, , ,15,45,0,5,30,0,0,0,0, , , , ,0,0,0,0,0,200,16295,17605, 
2019,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,00133,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,105,0, , ,1, ,0,0,220,0,0,0,0,180,505,5000, , ,15,30,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,150,5235,5740, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00006,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,210,70, , ,2,1,118,0,1200,1500,0,0,15,450,3563,101600, , ,20,30,80,20,250,0,0,0,125, , , ,1,2700,0,0,0,0,550,105375,108938, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00011,2, ,1,2,6,162.719047619048,1, ,1,1,300,0,0,90,70, , ,2,1,61,0,200,0,0,0,0,300,1021,2639, , ,10,3,50,0,40,0,0,0,60, , , ,1,850,0,0,0,0,50,3702,4723, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00016,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,480,180, , ,2,1,28,0,1250,0,0,0,0,350,2288,12656, , ,30,9,80,10,60,0,0,0,120, , , ,1,1400,0,0,0,0,50,14415,16703, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00021,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,60, , ,1,1,49,0,300,0,0,0,0,150,639,6809, , ,10,15,50,0,50,0,0,0,30, , , ,1,1800,0,0,0,0,120,8884,9523, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00028,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,320,120, , ,2,2,45,0,542,0,0,0,0,130,1157,7000, , ,20,30,80,10,50,0,0,0,90, , , ,1,950,0,0,0,0,150,8380,9537, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00033,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,480,420, , ,4,3,0,0,375,0,0,0,0,180,1455,24825, , ,10,25,80,10,100,0,0,0,210, , , ,1,3200,0,0,0,0,150,28610,30065, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00038,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,0, , ,1, ,0,0,198,0,0,0,0,0,278,1000, , ,10,4,10,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,1074,1352, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00041,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,140, , ,3,2,0,0,150,0,0,0,0,50,580,7500, , ,5,3,15,10,20,0,0,0,0, , , , ,0,0,0,0,0,10,7563,8143, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00046,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,540,420, , ,3,3,0,0,1050,0,0,0,0,50,2060,27500, , ,20,24,120,0,20,0,0,0,0, , , , ,2300,0,0,0,0,150,30134,32194, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00051,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,140,180, , ,2,2,0,0,680,0,0,0,0,100,1100,8000, , ,20,7,80,5,20,0,0,0,150, , , ,1,0,0,0,0,0,300,8582,9682, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00056,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,120, , ,2,2,0,0,794,0,0,0,0,0,1114,3000, , ,10,3,80,0,0,0,0,0,0, , , , ,200,0,0,0,0,10,3303,4417, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00061,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,100, , ,4,2,0,0,280,600,0,0,40,100,1320,9000, , ,10,35,200,0,20,0,0,0,0, , , , ,2100,0,0,0,0,600,11965,13285, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00068,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,1000,360, , ,4,3,0,0,1097,0,0,0,0,170,2627,25000, , ,20,30,200,30,120,0,0,0,60, , , ,1,1350,0,0,0,0,550,27360,29987, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17051,00073,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,50, , ,2,1,0,0,350,0,0,0,0,0,560,51600, , ,20,16,50,0,20,0,0,0,0, , , , ,0,0,0,0,0,20,51726,52286, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00005,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,560,0,0,0,0,135,695,14880, , ,6,15,35,0,0,0,0,0,0, , , , ,410,0,0,0,0,25,15371,16066, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00014,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,45,205,2700, , ,0,6,35,5,0,0,0,0,0, , , , ,0,0,0,0,0,50,2796,3001, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00024,3, ,1,2,6,162.719047619048,1, ,1,1,100,0,0,0,0, , , , ,0,0,210,0,0,0,0,90,400,3360, , ,20,6,25,0,0,0,0,0,0, , , , ,340,0,0,0,0,25,3776,4176, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00033,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,0,150,900, , ,0,0,70,3,0,0,0,0,0, , , , ,0,0,0,0,0,12,985,1135, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00044,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,450,0,0,0,0,330,780,14000, , ,0,24,220,5,90,0,0,0,0, , , , ,2760,0,0,0,0,120,17219,17999, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00053,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,250,0,0,0,0,90,340,864, , ,7,12,7,0,0,0,0,0,0, , , , ,360,0,0,0,0,8,1258,1598, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00065,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,0,100,750, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,765,865, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00074,8, ,1,2,6,162.719047619048,1, ,1,1,150,0,0,0,0, , , , ,0,0,680,0,0,0,0,240,1070,11712, , ,0,12,120,5,0,0,0,0,0, , , , ,937,0,0,0,0,20,12806,13876, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00082,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,90, , ,6,3,0,0,710,0,0,0,0,180,1220,18200, , ,25,9,210,5,0,0,0,0,0, , , , ,140,0,0,0,0,45,18634,19854, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00084,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,120, , ,6,4,0,0,620,0,0,0,0,1155,2135,113800, , ,0,33,50,15,0,0,0,0,0, , , , ,1277,0,0,0,0,81,115256,117391, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00088,11, ,1,2,6,162.719047619048,1, ,1,1,150,0,0,0,0, , , , ,0,0,460,0,0,0,0,230,840,5160, , ,12,18,12,0,0,0,0,0,0, , , , ,280,0,0,0,0,30,5512,6352, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00100,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,310,0,0,0,0,0,310,900, , ,0,0,35,2,0,0,0,0,0, , , , ,0,0,0,0,0,15,952,1262, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00111,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,80, , ,3,2,0,0,1150,0,0,0,0,320,1640,31000, , ,120,18,550,15,0,0,0,0,0, , , , ,2600,0,0,0,0,20,34323,35963, 
2019,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00123,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,40, , ,2,1,0,0,520,0,0,0,0,90,740,2022, , ,15,6,40,5,80,0,0,0,0, , , , ,990,0,0,0,0,25,3183,3923, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00002,1, ,1,2,6,162.719047619048,1, ,1,1,240,0,0,0,0, , , , ,0,0,209,0,0,0,0,120,569,4400, , ,3,3,85,0,40,0,0,0,0, , , , ,0,0,0,0,0,60,4591,5160, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00011,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,0, , ,2, ,0,0,210,0,0,0,0,80,370,900, , ,3,3,30,5,0,0,0,0,0, , , , ,0,0,0,0,0,20,961,1331, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00015,3, ,1,2,6,162.719047619048,1, ,1,1,1600,0,0,455,180, , ,13,6,0,0,850,0,0,0,0,2200,5285,24700, , ,600,30,2500,15,950,0,0,0,0, , , , ,0,0,0,0,0,1600,30395,35680, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00021,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,490,120, , ,7,4,0,0,680,0,0,0,0,640,1930,14360, , ,180,6,350,5,160,0,0,0,0, , , , ,0,0,0,0,0,960,16021,17951, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00033,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,80,280,8500, , ,0,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,8545,8825, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00044,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,80,240,3300, , ,5,0,15,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,3360,3600, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00058,7, ,1,2,6,162.719047619048,1, ,1,1,780,0,0,0,0, , , , ,0,0,125,0,0,0,0,40,945,14200, , ,25,0,150,5,40,0,0,0,0, , , , ,690,0,0,0,0,110,15220,16165, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00059,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,210,0,0,0,0,80,290,6000, , ,0,15,60,10,25,0,0,0,0, , , , ,0,0,0,0,0,75,6185,6475, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00074,9, ,1,2,6,162.719047619048,1, ,1,1,70,0,0,105,60, , ,3,2,0,0,1180,0,0,0,0,0,1415,1000, , ,25,0,120,0,0,0,0,0,0, , , , ,0,0,0,0,0,35,1180,2595, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00081,10, ,1,2,6,162.719047619048,1, ,1,1,850,0,0,630,180, , ,9,3,0,0,1875,0,0,0,0,1200,4735,13200, , ,0,22,500,0,80,0,0,0,0, , , , ,0,0,0,0,0,230,14032,18767, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00086,11, ,1,2,6,162.719047619048,1, ,1,1,250,0,0,180,90, , ,6,3,0,0,750,0,0,0,0,0,1270,2200, , ,0,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2300,3570, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00091,12, ,1,2,6,162.719047619048,1, ,1,1,150,0,0,70,0, , ,2, ,0,0,510,0,0,0,0,80,810,3600, , ,45,0,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,3875,4685, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00102,13, ,1,2,6,162.719047619048,1, ,1,1,140,0,0,80,0, , ,2, ,0,0,135,0,0,0,0,160,515,7500, , ,30,30,400,15,40,0,0,0,0, , , , ,0,0,0,0,0,60,8075,8590, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00109,14, ,1,2,6,162.719047619048,1, ,1,1,140,0,0,0,0, , , , ,0,0,125,0,0,0,0,90,355,7500, , ,15,6,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,35,7586,7941, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00002,1, ,1,2,6,162.719047619048,1, ,1,1,400,0,0,245,0, , ,7, ,45,0,130,0,0,0,0,150,970,5000, , ,0,12,130,5,25,0,0,0,0, , , , ,0,0,0,0,0,70,5242,6212, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00004,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,400,0, , ,1, ,0,0,420,0,0,0,0,250,1070,890, , ,30,0,40,0,0,0,0,0,0, , , , ,420,0,0,0,0,35,1415,2485, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00015,3, ,1,2,6,162.719047619048,1, ,1,1,50,0,0,0,0, , , , ,0,0,0,0,0,0,0,40,90,8500, , ,30,0,120,5,0,0,0,0,0, , , , ,240,0,0,0,0,25,8920,9010, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00022,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,13,0,480,0,0,0,0,350,843,3504, , ,15,18,100,5,0,0,0,0,0, , , , ,410,0,0,0,0,35,4087,4930, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00032,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,5, ,45,0,310,0,0,0,0,440,1035,2058, , ,0,6,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2089,3124, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00039,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,24,0,0,0,0,0,0,230,254,9660, , ,18,0,65,20,240,0,0,0,0, , , , ,2600,0,0,0,0,13,12616,12870, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00051,7, ,1,2,6,162.719047619048,1, ,1,1,290,0,0,120,0, , ,3, ,47,0,1175,0,0,0,0,770,2402,16500, , ,0,12,75,0,50,0,0,0,0, , , , ,0,0,0,0,0,20,16657,19059, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00054,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,240,420,1440, , ,0,5,21,5,0,0,0,0,0, , , , ,0,0,0,0,0,15,1486,1906, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00065,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,22,0,0,0,0,0,0,60,82,1568, , ,6,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,1599,1681, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00075,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,0, , ,4, ,90,0,240,0,0,0,0,780,1270,3140, , ,0,10,100,0,80,0,0,0,0, , , , ,0,0,0,0,0,90,3420,4690, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00079,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,400,300, , ,10,10,50,0,1587,0,0,0,0,3450,5787,22234, , ,75,140,1200,15,450,0,0,0,0, , , , ,9720,0,0,0,0,650,34484,40271, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00091,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,0, , ,2, ,90,0,710,0,0,20,0,500,1400,4068, , ,0,6,35,0,0,0,0,0,0, , , , ,0,0,0,0,0,9,4118,5518, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00099,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,42,0,260,0,0,0,0,110,412,2628, , ,0,6,90,0,0,0,0,0,0, , , , ,0,0,0,0,0,25,2749,3161, 
2019,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00103,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,400,0, , ,2, ,45,0,230,0,0,0,0,50,725,3432, , ,40,6,120,0,100,0,0,0,0, , , , ,0,0,0,0,0,20,3718,4443, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00012,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,1680,0,0,221,0,240,2141,17500, , ,0,0,80,180,90,0,0,0,0, , , , ,200,0,0,0,0,30,18080,20221, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00029,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,280,0,135,415,6800, , ,15,8,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,6868,7283, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00044,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,6, ,0,0,300,0,0,0,0,15,555,2000, , ,0,0,20,15,0,0,0,40,0, , ,1, ,500,0,0,0,0,20,2595,3150, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00054,4, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,120,30, , ,2,1,0,0,385,0,0,0,13,240,788, , , , , , , , , , , , , , , , , , , , , , , ,788, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00056,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,0, , ,2, ,0,0,180,0,0,30,0,60,330,4800, , ,0,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,4845,5175, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00067,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,210,0,0,0,0,90,300,16000, , ,0,0,55,10,0,0,0,0,0, , , , ,500,0,0,0,0,50,16615,16915, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00078,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,315,60, , ,3,1,0,0,195,0,0,0,0,135,705,13440, , ,0,0,30,10,0,0,0,0,225, , , ,1,0,0,0,0,0,0,13705,14410, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00096,8, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,60,30, , ,2,1,0,0,280,0,0,0,0,0,370, , , , , , , , , , , , , , , , , , , , , , , ,370, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00109,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,1140,0,0,0,14,350,1504,35000, , ,0,0,120,10,0,0,0,0,0, , , , ,0,0,0,0,0,50,35180,36684, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00110,10, ,1,2,6,162.719047619048,1, ,1,1,160,0,0,280,80, , ,4,2,0,0,552,0,0,0,0,200,1272,1200, , ,0,0,50,10,0,0,0,0,0, , , , ,200,0,0,0,0,20,1480,2752, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00118,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,160, , ,8,4,0,0,250,0,0,0,0,80,790,2652, , ,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,2722,3512, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00124,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,490,0,0,0,54,230,774,2560, , ,0,0,90,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,2660,3434, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00126,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,0,60,500, , ,0,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,540,600, 
2019,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00140,14, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,500,500, , ,5,5,0,0,1800,0,0,0,0,600,3400, , , , , , , , , , , , , , , , , , , , , , , ,3400, 
2019,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00011,1, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0, 
2019,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00015,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,105,60, , ,3,2,0,0,0,0,0,0,0,170,335,25600, , ,10,20,180,5,0,0,0,0,0, , , , ,190,0,0,0,0,80,26085,26420, 
