ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2017,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17587,00115,14, ,1,2,6,162.719047619048,1,1,0,0,0,0,75,75, , ,1,1,0,0,8,0,0,0,0,150,308, , , , , , , , , , , , , , , , , , , , , , , ,308, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00002,1, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,80,120,250, , ,10,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,290,410, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00007,2, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,220,220,300, , ,15,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,345,565, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00012,3, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,0,40, , , , , , , , , , , , , , , , , , , , , , , ,40, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00014,4, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,100,140,250, , ,15,6,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,351,491, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00022,5, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,65,65,250, , ,10,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,3,263,328, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00026,6, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,64,0,0,0,0,200,264,1200, , ,20,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,1240,1504, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00031,7, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,80,120,100, , ,20,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,155,275, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00038,8, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,32,0,0,0,0,220,252,250, , ,18,0,0,0,0,0,0,0,0, , , , ,50,0,0,0,0,40,358,610, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00039,9, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,192,0,0,0,0,90,282,100, , ,15,3,0,0,0,0,0,0,0, , , , ,60,0,0,0,0,30,208,490, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00046,11, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00057,12, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,90,90,250, , ,15,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,70,335,425, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00058,13, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,150,190,100, , ,15,6,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,60,181,371, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00066,14, ,1,2,6,175.235897435897,1,1,0,0,0,0,100,0, , ,2, ,0,0,0,0,0,0,0,0,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00011,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,92,0,0,0,0,150,242,600, , ,10,10,10,15,20,0,0,0,0, , , , ,120,0,0,0,0,10,795,1037, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00017,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,100,160,150, , ,15,15,15,20,0,0,0,0,0, , , , ,0,0,0,0,0,10,225,385, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00032,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,320,0, , ,2, ,0,0,220,0,0,100,0,0,640,300, , ,20,20,20,18,0,0,0,0,0, , , , ,115,0,0,0,0,20,513,1153, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00047,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,250, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00048,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,240,210, , ,3,3,0,0,360,0,0,0,0,400,1210,1200, , ,15,15,15,18,20,0,0,0,0, , , , ,0,0,0,0,0,50,1333,2543, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00055,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,150,0, , ,2, ,0,0,120,0,0,0,0,100,370,100, , ,20,10,0,15,20,0,0,0,0, , , , ,0,0,0,0,0,10,175,545, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00063,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,2, ,0,0,120,0,0,0,0,50,270,50, , ,20,0,20,0,30,0,0,0,0, , , , ,0,0,0,0,0,30,150,420, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00067,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,50,80,280, , ,10,0,15,15,0,0,0,0,0, , , , ,0,0,0,0,0,6,326,406, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00088,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,100,0,0,200,150, , ,20,10,10,12,0,0,0,0,0, , , , ,0,0,0,0,0,30,232,432, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00105,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,2, ,0,0,0,0,0,100,0,0,220,480, , ,20,0,20,15,0,0,0,0,0, , , , ,0,0,0,0,0,20,555,775, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00111,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,88,0,0,0,100,0,188,1200, , ,40,21,21,12,0,0,0,0,0, , , , ,50,0,0,0,0,30,1374,1562, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00120,12, ,1,2,6,162.719047619048,1,1,0,0,0,0,340,180, , ,3,3,0,0,89,0,0,250,0,0,859, , , , , , , , , , , , , , , , , , , , , , , ,859, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00138,13, ,1,2,6,162.719047619048,1,1,0,0,0,0,400,0, , ,1, ,0,0,0,0,0,0,0,0,400, , , , , , , , , , , , , , , , , , , , , , , ,400, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17609,00140,14, ,1,2,6,162.719047619048,1,1,0,0,0,0,400,40, , ,1,1,0,0,0,0,0,0,0,0,440, , , , , , , , , , , , , , , , , , , , , , , ,440, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00006,1, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,360,0,0,0,0,225,585,120, , ,10,10,10,8,0,0,0,0,0, , , , ,0,0,0,0,0,30,188,773, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00013,2, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,64,0,0,0,0,100,164,140, , ,10,10,10,15,0,0,0,0,0, , , , ,0,0,0,0,0,10,195,359, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00020,3, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00031,4, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,100,160,450, , ,15,15,10,8,20,0,0,0,0, , , , ,130,0,0,0,0,18,666,826, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00038,5, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,30,80,200, , ,0,0,0,3,0,0,0,0,0, , , , ,0,0,0,0,0,20,223,303, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00045,6, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00047,7, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,50,110,150, , ,5,5,5,15,0,0,0,0,0, , , , ,100,0,0,0,0,15,295,405, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00057,8, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00058,9, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,250,370,190, , ,25,15,15,8,0,0,0,0,0, , , , ,400,0,0,0,0,20,673,1043, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00069,10, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,250,295,160, , ,20,10,10,8,0,0,0,0,0, , , , ,150,0,0,0,0,15,373,668, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00077,11, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,125,365,700, , ,40,10,0,0,10,0,0,0,0, , , , ,200,0,0,0,0,45,1005,1370, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00083,12, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,50,125,250, , ,6,0,6,2,0,0,0,0,0, , , , ,0,0,0,0,0,15,279,404, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00095,14, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00003,1, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,60,105,300, , ,0,0,15,12,0,0,0,0,0, , , , ,0,0,0,0,0,30,357,462, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00012,2, ,1,2,6,175.235897435897,1,1,1,0,0,0,60,0, , ,2, ,0,0,60,0,0,0,0,0,120,180, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,195,315, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00021,3, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,150,390,200, , ,20,16,16,15,0,0,0,0,0, , , , ,0,0,0,0,0,25,292,682, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00028,4, ,1,2,6,175.235897435897,1,1,1,0,0,0,60,0, , ,2, ,0,0,180,0,0,0,0,100,340,160, , ,15,15,0,8,20,0,0,0,0, , , , ,0,0,0,0,0,20,238,578, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00033,5, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,50,110,120, , ,10,10,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,20,175,285, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00044,6, ,1,2,6,175.235897435897,1,1,0,0,0,0,60,0, , ,2, ,0,0,60,0,0,0,0,100,220, , , , , , , , , , , , , , , , , , , , , , , ,220, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00047,7, ,1,2,6,175.235897435897,1,1,0,0,0,0,80,0, , ,2, ,0,0,120,0,0,0,0,50,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00053,8, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,100,340, , , , , , , , , , , , , , , , , , , , , , , ,340, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00066,10, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,20,80, , , , , , , , , , , , , , , , , , , , , , , ,80, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00077,11, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,50,110, , , , , , , , , , , , , , , , , , , , , , , ,110, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00093,12, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,100,340,180, , ,18,0,15,15,0,0,0,0,0, , , , ,0,0,0,0,0,12,240,580, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00097,13, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,150,390,200, , ,10,0,10,10,0,0,0,0,0, , , , ,0,0,0,0,0,10,240,630, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00108,14, ,1,2,6,175.235897435897,1,1,1,0,0,0,80,0, , ,2, ,0,0,60,0,0,0,0,150,290,180, , ,30,0,20,15,0,0,0,0,0, , , , ,0,0,0,0,0,25,270,560, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00003,1, ,1,2,6,162.719047619048,1,1,1,100,0,0,0,0, , , , ,0,0,16,0,0,0,0,0,116,1000, , ,10,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,1055,1171, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00013,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,70,130,480, , ,15,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,525,655, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00023,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,80,230,800, , ,0,0,0,0,150,0,0,0,0, , , , ,0,0,0,0,0,20,970,1200, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00033,4, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,120,195, , , , , , , , , , , , , , , , , , , , , , , ,195, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00036,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,120,1000, , ,25,0,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,30,1255,1375, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00051,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,1000, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,38,1058,1158, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00054,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,180,260,1000, , ,25,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,1045,1305, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00060,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,135,435,1200, , ,45,0,56,0,100,0,0,0,0, , , , ,0,0,0,0,0,30,1431,1866, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00072,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,50,90,1000, , ,60,0,27,0,30,0,0,0,0, , , , ,0,0,0,0,0,12,1129,1219, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00074,10, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,45,85, , , , , , , , , , , , , , , , , , , , , , , ,85, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00083,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,30,30,0,0,0,0,30,90,1200, , ,30,0,26,0,0,0,0,0,0, , , , ,60,30,0,0,0,30,1376,1466, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00090,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,40,160,800, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,840,1000, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00102,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,45,45,1000, , ,18,0,0,0,15,0,0,0,0, , , , ,100,0,0,0,0,15,1148,1193, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17641,00118,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,45,45,1000, , ,20,0,0,0,0,0,0,0,0, , , , ,20,0,0,0,0,25,1065,1110, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00008,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,101,0,0,0,0,20,121,160, , ,12,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,20,207,328, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00018,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,20,80,120, , ,18,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,12,165,245, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00028,3, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,50,110, , , , , , , , , , , , , , , , , , , , , , , ,110, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00038,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,150,330,180, , ,16,0,15,17,0,0,0,0,0, , , , ,0,0,0,0,0,25,253,583, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00041,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,50,170,400, , ,10,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,15,440,610, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00051,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,100,280,160, , ,16,0,20,10,27,0,0,0,0, , , , ,0,0,0,0,0,14,247,527, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00059,7, ,1,2,6,162.719047619048,1,1,0,0,0,0,60,0, , ,2, ,0,0,120,0,0,0,0,100,280, , , , , , , , , , , , , , , , , , , , , , , ,280, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00067,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,420,0,0,0,0,100,520,120, , ,15,0,10,10,0,0,0,0,0, , , , ,0,0,0,0,0,18,173,693, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00078,9, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,0,60, , , , , , , , , , , , , , , , , , , , , , , ,60, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00095,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,225,0,0,0,0,100,325,120, , ,15,5,10,18,30,0,0,0,0, , , , ,0,0,0,0,0,25,223,548, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00111,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,4, ,0,0,200,0,0,0,0,40,360,160, , ,15,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,15,210,570, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00118,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,300,0, , ,1, ,0,0,120,0,0,0,0,20,440,400, , ,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,5,420,860, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00123,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,90,0, , ,3, ,0,0,354,0,0,0,0,200,644,180, , ,0,0,0,15,15,0,0,0,0, , , , ,0,0,0,0,0,12,222,866, 
2017,21,PUNO,06,HUANCANE,01,HUANCANE,17647,00131,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,40,100,400, , ,12,0,0,16,10,0,0,0,0, , , , ,0,0,0,0,0,18,456,556, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00011,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,105,0,0,0,0,100,205,120, , ,8,0,0,16,0,0,0,0,0, , , , ,0,0,0,0,0,8,152,357, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00018,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,2, ,0,0,315,0,0,0,0,100,535,400, , ,10,10,0,15,20,0,0,0,0, , , , ,0,0,0,0,0,20,475,1010, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00020,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,400,0, , ,1, ,0,0,85,0,0,0,0,10,495,400, , ,15,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,8,438,933, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00029,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,45,0, , ,1, ,0,0,0,0,0,0,0,50,95,250, , ,10,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,10,280,375, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00041,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,160,0, , ,2, ,0,0,240,0,0,0,0,200,600,260, , ,12,10,0,14,20,0,0,0,0, , , , ,0,0,0,0,0,20,336,936, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00047,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,300,0, , ,1, ,0,0,0,0,0,0,0,60,360,300, , ,10,0,0,13,0,0,0,0,0, , , , ,0,0,0,0,0,10,333,693, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00062,7, ,1,2,6,162.719047619048,1,1,0,0,0,0,70,0, , ,2, ,0,0,210,0,0,0,0,50,330, , , , , , , , , , , , , , , , , , , , , , , ,330, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00068,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,140,0, , ,2, ,0,0,420,0,0,0,0,360,920,180, , ,14,10,0,17,10,0,0,0,0, , , , ,0,0,0,0,0,20,251,1171, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00083,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,210,0,0,0,0,50,260,350, , ,10,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,10,385,645, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00094,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,2, ,0,0,120,0,0,0,0,200,440,140, , ,15,0,0,0,20,0,0,0,0, , , , ,125,0,0,0,0,20,320,760, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00098,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,160,0, , ,2, ,0,0,840,0,0,0,0,500,1500,200, , ,15,0,0,14,20,0,0,0,0, , , , ,0,0,0,0,0,18,267,1767, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00118,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,400,0, , ,1, ,0,0,578,0,0,0,0,100,1078,350, , ,20,10,0,14,0,0,0,0,0, , , , ,0,0,0,0,0,25,419,1497, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00129,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,2, ,0,0,360,0,0,0,0,270,750,400, , ,30,30,0,15,20,0,0,0,0, , , , ,0,0,0,0,0,20,515,1265, 
2017,21,PUNO,06,HUANCANE,07,TARACO,17654,00132,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,400,0, , ,1, ,0,0,0,0,0,0,0,10,410,300, , ,10,0,0,8,0,0,0,0,0, , , , ,0,0,0,0,0,6,324,734, 
2017,21,PUNO,06,HUANCANE,05,PUSI,17690,00005,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,100,200,100, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,160,360, 
2017,21,PUNO,06,HUANCANE,05,PUSI,17690,00012,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,165,245,500, , ,15,0,12,0,0,0,0,0,0, , , , ,40,0,0,0,0,12,579,824, 
2017,21,PUNO,06,HUANCANE,05,PUSI,17690,00020,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,100,400,300, , ,20,0,0,0,50,0,0,0,0, , , , ,0,0,0,0,0,20,390,790, 
2017,21,PUNO,06,HUANCANE,05,PUSI,17690,00023,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,150,0, , ,3, ,0,0,54,0,0,0,0,0,204,500, , ,10,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,520,724, 
2017,21,PUNO,06,HUANCANE,05,PUSI,17690,00031,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,100,220,300, , ,6,0,0,0,0,0,0,0,0, , , , ,0,15,0,0,0,10,331,551, 
