ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_3,P1001A_4,P1001A_5,P1001A_6,P1001A_6A,P1001A_6B,P1001A_6C,P1002B_1,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_8,P1002B_9,P1002B_10,P1002B_10A,P1002B_10B,OMICAP1000
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00056,9, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,1,0,1,1, , , ,0,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00062,10, ,2,1,2,6,162.719047619,1,1,1,1,0, , , , ,1,0,1,1, , , ,0,1,1,1,0,1,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00064,11, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,1,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00069,12, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,1,0,1,1, , , ,0,1,0,1,1,1,0, , , , ,1,0,0, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00074,13, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,1,0,1,1, , , ,1,1,1,1,1,1,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00079,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,1,0,1,1, , , ,0,1,0,0,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17081,00087,1,4,2,1,2, ,4.6491935,2,1,1,0, ,1,1,1,1,1,0,1, ,1,1,0,1,1,1,1,0,0, ,0,0,0,0,0,0, ,1,0,00
2014,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,2,4,2,1,2, ,4.6491935,2,1,1,0, ,0,0,1,1,0,0,1, ,1,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0, ,0,0,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00003,1, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00021,2, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,0,1, , , ,1,1,1,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00034,3, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00035,4, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00050,5, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00064,6, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00070,7, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00078,8, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00084,9, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00102,10, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00132,12, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,0,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00145,13, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17115,00157,14, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00008,1, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,1,0,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00018,2, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,0,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00020,3, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00031,4, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,1,1,1, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00033,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,0, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00038,6, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,0,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00059,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00063,8, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00077,9, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00090,10, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00092,11, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,1,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00106,12, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,1,1,0,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00116,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17125,00126,14, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00001,1, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00015,2, ,2,1,2,6,162.719047619,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00018,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00023,4, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00027,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,1,1,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00041,6, ,2,1,2,6,162.719047619,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,1,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00049,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,1,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00058,8, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00067,9, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00082,10, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00092,11, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00101,12, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00110,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00119,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00010,1, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00013,2, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00018,3, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00032,4, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00045,5, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00059,6, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00067,7, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00075,8, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00091,9, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00102,10, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00120,12, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00143,13, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,02,AZANGARO,02,ACHAYA,17174,00145,14, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00005,1, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00009,2, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00012,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00027,4, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00034,5, ,2,1,2,6,162.719047619,1,1,0,0,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00040,6, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00045,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00063,8, ,2,1,2,6,162.719047619,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00064,9, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00067,10, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00087,11, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00089,12, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00108,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17184,00117,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00012,1, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,1,0,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00025,2, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,0,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00026,3, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,1,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00040,4, ,2,1,2,6,175.2358974359,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00068,6, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,0,1, , , ,0,0,0,0,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00071,7, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00082,8, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00092,9, ,2,1,2,6,175.2358974359,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00106,10, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,0,0, , , ,1,0,1,0,1,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00117,11, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,1,0,0,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00122,12, ,2,1,2,6,175.2358974359,1,1,0,0,0, , , , ,1,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00125,13, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,1,0,0,1, , , ,1,0,0,0,0,1,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,03,ARAPA,17186,00135,14, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00003,1, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00016,2, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00018,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,0, , , ,1,1,0,0,0,0,0, , , , ,0,1,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00035,4, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00037,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00050,6, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00060,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,0, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00071,8, ,2,1,2,6,162.719047619,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00078,9, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00094,10, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00099,11, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,0, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00109,12, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,0, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00126,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,06,CHUPA,17216,00127,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00018,1, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,1,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00020,2, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00038,3, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00044,4, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00055,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00068,6, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00084,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00086,8, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,1,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00094,9, ,2,1,2,6,162.719047619,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00106,10, ,2,1,2,6,162.719047619,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00116,11, ,2,1,2,6,162.719047619,1,1,0,0,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00120,12, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,1,1,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00125,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,02,AZANGARO,10,SAMAN,17247,00127,14, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,1,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00007,1, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00013,2, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00029,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00031,4, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,1,1,1,1,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00040,5, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,1,1,1,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00056,6, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00059,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00079,8, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,08,MELGAR,05,MACARI,17273,00091,9, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
