ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00033,3,1,2,6,170.00873015873,1,1,0,0,0,0,120,0, , ,2, ,0,0,100,0,0,0,0,400,620, , , , , , , , , , , , , , , , , , , , , ,620, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00043,4,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1000,1000,1000,0,30,15,0,200,0,0,0,0, , , , ,150,0,0,0,0,50,1445,2445, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00056,5,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,68,0,0,0,30,200,298,500,0,15,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,25,580,878, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00059,6,1,2,6,170.00873015873,1,1,1,50,0,0,0,0, , , , ,0,0,0,0,0,0,30,500,580,750,0,5,7,0,80,0,0,0,0, , , , ,0,0,0,0,0,15,857,1437, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00069,7,1,2,6,170.00873015873,1,1,1,400,0,0,35,0, , ,1, ,0,0,0,0,0,0,0,200,635,800,0,5,15,0,0,0,0,0,0, , , , ,24,0,0,0,0,25,869,1504, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00082,8,1,2,6,170.00873015873,1,1,1,300,0,0,0,252, , , ,5,0,0,18,0,0,0,0,240,810,300,0,5,10,0,40,0,0,0,0, , , , ,0,0,0,0,0,120,475,1285, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00093,9,1,2,6,170.00873015873,1,1,1,50,0,0,45,45, , ,1,1,0,0,64,0,0,0,0,2000,2204,7000,10,10,0,0,120,0,0,0,0, , , , ,0,0,0,0,0,35,7175,9379, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00097,10,1,2,6,170.00873015873,1,1,1,0,0,0,900,0, , ,6, ,0,0,576,0,0,0,1500,0,2976,800,0,10,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,830,3806, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00099,11,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,37,0,0,0,8,210,255,400,0,12,0,0,24,0,0,0,0, , , , ,3096,0,0,0,0,36,3568,3823, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00113,12,1,2,6,170.00873015873,1,1,1,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,350,550,1000,65,11,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,65,1156,1706, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00114,13,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,400,430,1000,0,10,10,0,40,0,0,0,0, , , , ,0,0,0,0,0,20,1080,1510, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00125,14,1,2,6,170.00873015873,1,1,1,3000,0,0,0,0, , , , ,0,0,284,0,0,0,0,500,3784,800,0,20,5,0,40,0,0,0,0, , , , ,0,0,0,0,0,40,905,4689, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00012,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,80,1000,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,1005,1085, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00013,2,1,2,6,170.00873015873,1,1,1,500,0,0,0,0, , , , ,0,0,0,0,0,0,20,70,590,1200,0,20,0,0,180,0,0,0,0, , , , ,0,0,0,0,0,80,1480,2070, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00029,3,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00038,4,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,37,0,0,0,0,280,317, , , , , , , , , , , , , , , , , , , , , ,317, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00044,5,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200, , , , , , , , , , , , , , , , , , , , , ,200, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00047,6,1,2,6,170.00873015873,1,1,1,400,0,0,0,0, , , , ,0,0,0,0,0,0,30,490,920,1000,50,45,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,100,1395,2315, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00069,7,1,2,6,170.00873015873,1,1,1,150,0,0,0,210, , , ,2,0,0,94,0,0,0,0,200,654,1500,0,32,0,0,40,0,0,0,0, , , , ,18,0,0,0,0,40,1630,2284, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00093,8,1,2,6,170.00873015873,1,1,1,0,0,0,280,280, , ,2,2,0,0,304,0,0,0,42,0,906,1500,50,40,10,0,90,6000,0,0,0,1, , , ,0,0,0,0,0,0,7690,8596, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00100,9,1,2,6,170.00873015873,1,1,1,1000,0,0,350,0, , ,4, ,0,0,189,300,0,2500,2000,0,6339,1800,50,50,100,50,300,0,0,0,3000, , , ,1,0,0,0,0,0,200,5550,11889, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00117,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,295,0,0,0,0,200,495,1210,50,10,0,0,35,0,0,0,0, , , , ,0,0,0,0,0,20,1325,1820, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00138,11,1,2,6,170.00873015873,1,1,1,1440,0,0,0,0, , , , ,0,0,0,600,0,80,160,405,2685,1460,9,8,12,40,30,0,0,0,0, , , , ,0,0,0,0,0,187,1746,4431, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00140,12,1,2,6,170.00873015873,1,1,1,1000,0,0,0,0, , , , ,0,0,0,0,0,0,250,0,1250,900,50,50,30,20,0,0,0,0,0, , , , ,0,0,0,0,0,360,1410,2660, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00162,13,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,94,0,0,0,200,1020,1314,2300,0,45,0,0,35,0,0,0,0, , , , ,0,0,0,0,0,100,2480,3794, 
2021,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00179,14,1,2,6,170.00873015873,1,1,1,0,0,0,600,0, , ,5, ,0,0,136,0,0,400,0,1900,3036,1320,0,75,100,0,0,0,0,0,0, , , , ,75,0,0,0,0,50,1620,4656, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00008,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,45,0,390,0,0,10,45,800,1290,4000,0,24,80,0,10,0,0,0,0, , , , ,45,0,0,0,0,80,4239,5529, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00020,2,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,682,0,0,0,0,1000,1682,2000,0,35,300,0,0,0,0,0,0, , , , ,0,0,0,0,0,200,2535,4217, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00030,3,1,2,6,170.00873015873,1,1,1,3350,0,0,1500,1440, , ,5,8,152,0,698,0,0,0,100,5500,12740,8000,0,45,205,50,175,0,0,0,0, , , , ,0,0,0,0,0,60,8535,21275, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00038,4,1,2,6,170.00873015873,1,1,1,1600,0,0,0,0, , , , ,0,0,0,0,0,0,0,510,2110,3600,0,0,80,0,0,0,0,0,0, , , , ,915,0,0,0,0,150,4745,6855, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00047,5,1,2,6,170.00873015873,1,1,1,2500,0,0,0,0, , , , ,368,0,189,0,0,100,30,1180,4367,6000,0,0,225,0,0,0,0,0,0, , , , ,1125,0,0,0,0,100,7450,11817, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00051,6,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,30,0,0,0,0,0,30,945,1005,4000,0,50,120,0,200,0,0,0,0, , , , ,0,0,0,0,0,120,4490,5495, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00061,7,1,2,6,170.00873015873,1,1,1,3800,0,0,3250,0, , ,20, ,100,0,0,0,0,0,30,3000,10180,10000,20,20,400,50,280,0,0,0,0, , , , ,0,0,0,0,0,500,11270,21450, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00070,8,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50,2000,0,10,60,0,10,0,0,0,0, , , , ,0,0,0,0,0,70,2150,2200, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00081,9,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,390,0,0,0,0,800,1190,2500,0,30,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,2690,3880, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00088,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,150, , , ,1,150,0,192,0,0,0,0,1200,1692,1200,0,10,75,0,60,0,0,0,0, , , , ,0,0,0,0,0,100,1445,3137, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00095,11,1,2,6,170.00873015873,1,1,1,1250,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,1250,810,0,20,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,875,2125, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00105,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400,500,0,0,110,0,0,0,0,0,0, , , , ,0,0,0,0,0,60,670,1070, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00114,13,1,2,6,170.00873015873,1,1,1,3000,0,0,240,240, , ,3,3,0,0,189,600,0,0,30,900,5199,3000,0,0,0,0,0,0,0,0,0, , , , ,2880,0,0,0,0,170,6050,11249, 
2021,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00125,14,1,2,6,170.00873015873,1,1,1,1650,0,0,0,0, , , , ,0,0,48,0,0,0,0,800,2498,1000,0,14,12,0,85,0,0,0,0, , , , ,0,0,0,0,0,50,1161,3659, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00008,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,350,380,1400,0,0,0,0,0,0,0,0,0, , , , ,120,0,0,0,0,28,1548,1928, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00019,2,1,2,6,170.00873015873,1,1,1,0,0,0,140,210, , ,2,2,0,0,476,0,0,0,0,1200,2026,2500,10,0,80,0,60,0,0,0,0, , , , ,960,0,0,0,0,50,3660,5686, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00028,3,1,2,6,170.00873015873,1,1,1,0,0,0,80,0, , ,1, ,0,0,522,0,0,0,0,650,1252,1280,0,0,0,15,0,0,0,0,0, , , , ,1200,0,0,0,0,50,2545,3797, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00037,4,1,2,6,170.00873015873,1,1,1,0,0,0,70,0, , ,1, ,0,0,640,0,0,0,0,400,1110,1320,10,0,82,0,0,0,0,0,0, , , , ,120,0,0,0,0,80,1612,2722, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00046,5,1,2,6,170.00873015873,1,1,1,0,0,0,76,0, , ,1, ,0,0,473,0,0,0,0,250,799,1500,10,0,30,12,0,0,0,0,0, , , , ,72,0,0,0,0,30,1654,2453, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00055,6,1,2,6,170.00873015873,1,1,1,0,0,0,280,0, , ,2, ,0,0,760,0,0,0,0,850,1890,2830,30,20,100,0,0,0,0,0,0, , , , ,480,0,0,0,0,40,3500,5390, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00065,7,1,2,6,170.00873015873,1,1,1,0,0,0,450,140, , ,5,2,0,0,620,0,0,0,0,450,1660,580,0,0,0,0,0,0,0,0,175, , , ,1,0,0,0,0,0,10,765,2425, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00073,8,1,2,6,170.00873015873,1,1,1,180,0,0,0,0, , , , ,0,0,1141,0,0,0,0,580,1901,850,20,0,50,7,0,0,0,0,0, , , , ,0,0,0,0,0,25,952,2853, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00083,9,1,2,6,170.00873015873,1,1,1,0,0,0,140,140, , ,2,2,0,0,391,0,0,0,0,330,1001,1250,30,0,120,12,0,0,0,0,0, , , , ,1710,0,0,0,0,150,3272,4273, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00084,10,1,2,6,170.00873015873,1,1,1,2000,0,0,300,160, , ,2,2,0,0,178,0,0,0,0,1045,3683,3280,0,36,750,10,0,0,0,0,0, , , , ,360,0,0,0,0,60,4496,8179, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00093,11,1,2,6,170.00873015873,1,1,1,0,0,0,300,350, , ,2,2,0,0,742,0,0,0,0,780,2172,3800,30,0,120,0,0,0,0,0,0, , , , ,1200,0,0,0,0,50,5200,7372, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00104,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,286,0,0,0,0,300,586,600,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,600,1186, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00111,13,1,2,6,170.00873015873,1,1,1,0,0,0,560,560, , ,4,4,0,0,2566,0,0,0,0,1200,4886,2580,50,40,300,20,30,0,0,0,0, , , , ,1536,0,0,0,0,50,4606,9492, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00115,14,1,2,6,170.00873015873,1,1,1,600,0,0,180,140, , ,2,2,0,0,284,100,0,0,0,1285,2589,1630,0,0,75,0,0,0,0,0,0, , , , ,96,0,0,0,0,250,2051,4640, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00001,1,1,2,6,170.00873015873,1,1,1,0,0,0,40,40, , ,1,1,0,0,137,0,0,0,0,300,517,280,0,12,10,0,0,0,0,0,0, , , , ,120,0,0,0,0,70,492,1009, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00015,2,1,2,6,170.00873015873,1,1,1,140,0,0,0,0, , , , ,0,0,184,0,0,0,25,160,509,700,0,20,5,0,0,0,0,0,0, , , , ,600,0,0,0,0,45,1370,1879, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00025,3,1,2,6,170.00873015873,1,1,1,500,0,0,0,0, , , , ,0,0,108,0,0,0,0,200,808,600,0,18,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,638,1446, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00038,4,1,2,6,170.00873015873,1,1,1,70,0,0,45,45, , ,1,1,0,0,130,0,0,0,0,200,490,300,0,4,0,0,0,0,0,0,0, , , , ,300,0,0,0,0,30,634,1124, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00049,5,1,2,6,170.00873015873,1,1,1,250,0,0,160,120, , ,1,1,0,0,274,0,0,0,0,250,1054,1000,0,75,0,0,0,0,0,0,0, , , , ,1515,0,0,0,0,200,2790,3844, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00052,6,1,2,6,170.00873015873,1,1,1,100,0,0,90,90, , ,1,1,0,0,318,0,0,0,0,160,758,400,0,40,0,0,0,0,0,0,0, , , , ,744,0,0,0,0,25,1209,1967, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00069,7,1,2,6,170.00873015873,1,1,1,30,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,110,800,0,10,0,0,35,0,0,0,0, , , , ,0,0,0,0,0,12,857,967, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00076,8,1,2,6,170.00873015873,1,1,1,0,0,0,120,120, , ,2,2,0,0,130,0,0,0,0,80,450,300,0,0,20,0,0,0,0,0,0, , , , ,172,0,0,0,0,80,572,1022, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00082,9,1,2,6,170.00873015873,1,1,1,70,0,0,0,0, , , , ,0,0,217,0,0,0,0,300,587,300,0,0,30,0,150,0,0,0,0, , , , ,360,0,0,0,0,30,870,1457, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00087,10,1,2,6,170.00873015873,1,1,1,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,200,2000,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,6,2006,2206, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00103,11,1,2,6,170.00873015873,1,1,1,125,0,0,0,0, , , , ,0,0,137,0,0,0,0,250,512,800,0,0,8,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,858,1370, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00120,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,225,0,0,0,0,120,345,800,0,5,0,0,100,0,0,0,0, , , , ,240,0,0,0,0,20,1165,1510, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00126,13,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,189,0,0,0,0,250,439,600,0,0,15,0,50,0,0,0,0, , , , ,0,0,0,0,0,40,705,1144, 
2021,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00129,14,1,2,6,170.00873015873,1,1,1,25,0,0,0,0, , , , ,0,0,187,0,0,0,0,40,252,800,0,50,0,0,0,0,0,0,0, , , , ,72,0,0,0,0,25,947,1199, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00008,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,249,0,0,0,0,60,309,350,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,350,659, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00019,2,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,150,720,0,20,0,0,0,0,0,0,0, , , , ,45,0,0,0,0,40,825,975, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00023,3,1,2,6,170.00873015873,1,1,0,0,0,0,150,0, , ,1, ,0,0,0,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , ,150, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00030,4,1,2,6,170.00873015873,1,1,1,350,0,0,0,100, , , ,2,0,0,143,0,0,0,0,80,673,400,0,12,0,0,0,0,0,0,0, , , , ,75,0,0,0,0,30,517,1190, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00037,5,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,11,0,0,0,0,100,111,400,0,5,0,0,0,0,0,0,0, , , , ,60,0,0,0,0,15,480,591, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00041,6,1,2,6,170.00873015873,1,1,1,140,0,0,0,0, , , , ,0,0,70,0,0,0,0,70,280,760,0,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,800,1080, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00053,7,1,2,6,170.00873015873,1,1,1,120,0,0,0,0, , , , ,0,0,66,0,0,0,0,120,306,750,0,15,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,805,1111, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00059,8,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,110,0,0,0,0,200,310, , , , , , , , , , , , , , , , , , , , , ,310, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00067,9,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,0,50, , , , , , , , , , , , , , , , , , , , , ,50, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00080,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,85,0,0,0,0,0,85,350,0,20,0,0,0,0,0,0,0, , , , ,75,0,0,0,0,0,445,530, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00081,11,1,2,6,170.00873015873,1,1,1,70,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,70,400,0,10,0,0,100,0,0,0,0, , , , ,0,0,0,0,0,10,520,590, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00088,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,137,0,0,0,0,0,137,250,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,265,402, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00105,13,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,150,600,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,620,770, 
2021,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00106,14,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,400,0,0,8,8,100,516,750,0,10,0,0,0,0,0,0,0, , , , ,30,0,0,0,0,100,890,1406, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00002,1,1,2,6,183.086324786325,1,1,1,0,0,0,60,0, , ,1, ,0,0,65,0,0,0,0,75,200,800,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,46,846,1046, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00007,2,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,150,400,0,0,0,0,45,0,0,0,0, , , , ,0,0,0,0,0,63,508,658, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00012,3,1,2,6,183.086324786325,1,1,0,0,0,0,0,0, , , , ,0,0,42,0,0,0,0,0,42, , , , , , , , , , , , , , , , , , , , , ,42, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00014,4,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,95,95,310,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,340,435, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00022,5,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,119,0,0,0,0,360,479,300,24,0,0,0,0,0,0,0,0, , , , ,225,0,0,0,0,80,629,1108, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00026,6,1,2,6,183.086324786325,1,1,1,0,0,0,160,0, , ,2, ,0,0,43,0,0,0,0,200,403,300,12,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,50,382,785, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00031,7,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,62,0,0,0,0,300,362,400,30,0,0,0,10,0,0,0,0, , , , ,0,0,0,0,0,150,590,952, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00038,8,1,2,6,183.086324786325,1,1,1,0,0,0,120,120, , ,3,3,0,0,217,0,0,0,0,250,707,300,10,0,0,0,20,0,0,0,0, , , , ,384,0,0,0,0,30,744,1451, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00039,9,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,145,0,0,0,0,300,445,400,0,0,60,0,38,0,0,0,0, , , , ,45,0,0,0,0,7,550,995, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00046,11,1,2,6,183.086324786325,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00057,12,1,2,6,183.086324786325,1,1,1,70,0,0,0,0, , , , ,0,0,87,0,0,0,0,250,407,400,50,0,0,0,100,0,0,0,0, , , , ,678,0,0,0,0,70,1298,1705, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00058,13,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,400,20,0,0,0,25,0,0,0,0, , , , ,0,0,0,0,0,42,487,687, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00066,14,1,2,6,183.086324786325,1,1,0,0,0,0,80,80, , ,1,1,0,0,130,0,0,0,0,0,290, , , , , , , , , , , , , , , , , , , , , ,290, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00007,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,120,200,300,0,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,330,530, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00008,2,1,2,6,170.00873015873,1,1,1,330,0,0,0,0, , , , ,0,0,152,0,0,0,0,120,602,800,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,810,1412, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00012,3,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,300,540,300,0,10,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,365,905, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00028,4,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,70,0,0,0,0,60,130,250,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,260,390, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00032,5,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,80,160, , , , , , , , , , , , , , , , , , , , , ,160, 
2021,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00046,6,1,2,6,170.00873015873,1,1,1,0,0,0,40,0, , ,1, ,0,0,378,0,0,0,0,180,598,500,20,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,610,1208, 
