ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00029,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,150,0, , ,1, ,0,0,200,0,0,0,0,0,350,1800,0, , ,100,0,150,0,0,0,0,200,2400, , ,1,1,0,0,0,0,0,0,12,4662,5012, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00034,6,1,2,6,162.719047619048,1, ,1,1,80,0,0,50,0, , ,1, ,0,0,250,0,0,0,0,0,380,8000,0, , ,0,45,60,0,0,0,0,50,0, , ,1, ,50,0,0,0,0,0,0,8205,8585, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00039,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2400,0, , ,60,0,0,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,2510,2510, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00042,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,0, , ,1, ,0,0,450,0,0,0,0,0,550,2200,0, , ,0,70,50,0,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,2440,2990, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00043,9,1,2,6,162.719047619048,1, ,1,1,9000,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,9000,5400,0, , ,0,0,60,0,0,0,0,0,600, , , ,1,0,0,0,0,0,0,0,6060,15060, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00050,10,1,2,6,162.719047619048,1, ,1,1,150,0,0,0,0, , , , ,0,0,460,0,0,0,0,0,610,3000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3000,3610, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00057,11,1,2,6,162.719047619048,1, ,1,1,40,0,0,0,0, , , , ,0,0,640,0,0,0,0,0,680,0,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,680, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00067,12,1,2,6,162.719047619048,1, ,1,1,160,0,0,60,0, , ,1, ,0,0,450,0,0,0,0,0,670,0,0, , ,0,0,30,0,0,0,0,0,0, , , , ,1350,0,0,0,0,0,0,1380,2050, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00068,13,1,2,6,162.719047619048,1, ,1,1,90,0,0,60,0, , ,1, ,0,0,480,0,0,0,0,0,630,4800,0, , ,0,0,80,0,0,0,0,120,0, , ,1, ,0,0,0,0,0,0,0,5000,5630, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00084,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,0,150,3000,0, , ,0,0,200,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,3300,3450, 
2022,21,PUNO,03,CARABAYA,06,CRUCERO,16887,00103,15,1,2,6,162.719047619048,1, ,1,1,40,0,0,0,0, , , , ,0,0,60,0,0,0,0,0,100,1200,0, , ,0,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1240,1340, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00001,1,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,250,0,0,40,0,290, , , , , , , , , , , , , , , , , , , , , , , , , ,290, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00006,2,1,3,7,37.3777777777778,1, ,1,0,0,0,0,120,0, , ,1, ,0,0,0,0,0,0,40,0,160, , , , , , , , , , , , , , , , , , , , , , , , , ,160, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00007,3,1,3,7,37.3777777777778,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,45,95, , , , , , , , , , , , , , , , , , , , , , , , , ,95, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00008,4,1,3,7,37.3777777777778,1, ,1,0,0,0,0,300,0, , ,3, ,0,0,0,0,0,0,0,0,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00011,5,1,3,7,37.3777777777778,1, ,1,0,0,0,0,140,140, , ,1,1,0,0,0,0,0,70,0,0,350, , , , , , , , , , , , , , , , , , , , , , , , , ,350, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00034,6,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,450,0,0,20,0,470,720,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,720,1190, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00038,7,1,3,7,37.3777777777778,1, ,1,0,0,0,0,240,0, , ,2, ,0,0,0,150,0,0,0,0,390, , , , , , , , , , , , , , , , , , , , , , , , , ,390, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00039,8,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,0,40,90, , , , , , , , , , , , , , , , , , , , , , , , , ,90, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00047,9,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,0,200,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,800,1000, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00048,10,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,40,340, , , , , , , , , , , , , , , , , , , , , , , , , ,340, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00051,11,1,3,7,37.3777777777778,1, ,1,0,0,0,0,360,0, , ,2, ,0,0,0,0,0,0,0,45,405, , , , , , , , , , , , , , , , , , , , , , , , , ,405, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00088,12,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50, , , , , , , , , , , , , , , , , , , , , , , , , ,50, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00093,13,1,3,7,37.3777777777778,1, ,1,0,0,0,0,3000,720, , ,5,2,0,0,0,3550,0,0,120,124,7514, , , , , , , , , , , , , , , , , , , , , , , , , ,7514, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00099,14,1,3,7,37.3777777777778,1, ,1,1,0,0,0,360,0, , ,2, ,0,0,0,0,0,0,0,80,440,960,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,960,1400, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16895,00105,15,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50, , , , , , , , , , , , , , , , , , , , , , , , , ,50, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00001,1,1,3,7,37.3777777777778,1, ,1,1,0,0,0,800,0, , ,2, ,0,0,0,0,0,0,0,0,800,2000,1600, , ,0,0,0,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3630,4430, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00007,2,1,3,7,37.3777777777778,1, ,1,0,0,0,0,200,0, , ,1, ,0,0,0,0,0,0,0,0,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00011,3,1,3,7,37.3777777777778,1, ,1,0,0,0,0,700,0, , ,2, ,0,0,0,0,0,400,0,1700,2800, , , , , , , , , , , , , , , , , , , , , , , , , ,2800, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00017,4,1,3,7,37.3777777777778,1, ,1,0,0,0,0,3750,0, , ,3, ,0,0,0,0,0,0,0,0,3750, , , , , , , , , , , , , , , , , , , , , , , , , ,3750, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00024,5,1,3,7,37.3777777777778,1, ,1,0,0,0,0,60,0, , ,1, ,0,0,0,0,0,0,0,0,60, , , , , , , , , , , , , , , , , , , , , , , , , ,60, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00026,6,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,700,0,0,0,0,0,0,0,700, , , , , , , , , , , , , , , , , , , , , , , , , ,700, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00042,7,1,3,7,37.3777777777778,1, ,1,1,0,0,0,200,0, , ,1, ,0,0,0,0,0,0,0,0,200,720,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,720,920, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00044,8,1,3,7,37.3777777777778,1, ,1,0,0,0,0,300,0, , ,2, ,0,0,0,0,0,0,0,0,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00050,9,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,800,800, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00057,10,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00065,11,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00067,12,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00081,13,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16900,00100,15,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00005,1,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,80,0,100, , , , , , , , , , , , , , , , , , , , , , , , , ,100, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00006,2,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,600,0,30,200,0,830, , , , , , , , , , , , , , , , , , , , , , , , , ,830, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00013,3,1,3,7,37.3777777777778,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,30,100,0,180, , , , , , , , , , , , , , , , , , , , , , , , , ,180, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00024,4,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,720, , , ,3,0,0,0,0,0,50,200,0,970, , , , , , , , , , , , , , , , , , , , , , , , , ,970, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00028,5,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,100,0,120, , , , , , , , , , , , , , , , , , , , , , , , , ,120, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00036,6,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,40,0,50, , , , , , , , , , , , , , , , , , , , , , , , , ,50, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00055,7,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,240, , , ,2,0,0,0,0,0,20,120,0,380, , , , , , , , , , , , , , , , , , , , , , , , , ,380, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00062,8,1,3,7,37.3777777777778,1, ,1,0,0,0,0,360,720, , ,2,3,0,0,0,0,0,50,100,0,1230, , , , , , , , , , , , , , , , , , , , , , , , , ,1230, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00070,9,1,3,7,37.3777777777778,1, ,1,0,0,0,0,390,120, , ,2,2,0,0,0,0,0,20,80,0,610, , , , , , , , , , , , , , , , , , , , , , , , , ,610, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00105,10,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,100,0,130, , , , , , , , , , , , , , , , , , , , , , , , , ,130, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00142,11,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,200,0,240, , , , , , , , , , , , , , , , , , , , , , , , , ,240, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00148,12,1,3,7,37.3777777777778,1, ,1,0,0,0,0,280,0, , ,2, ,0,0,0,0,0,20,300,0,600, , , , , , , , , , , , , , , , , , , , , , , , , ,600, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00155,13,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,150,0,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00156,14,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,80,0,95, , , , , , , , , , , , , , , , , , , , , , , , , ,95, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00158,15,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,100,0,110, , , , , , , , , , , , , , , , , , , , , , , , , ,110, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00001,1,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,240,300,50,590, , , , , , , , , , , , , , , , , , , , , , , , , ,590, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00040,2,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,180,500,0,680, , , , , , , , , , , , , , , , , , , , , , , , , ,680, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00041,3,1,3,7,37.3777777777778,1, ,1,0,0,0,0,1200,0, , ,2, ,0,0,0,0,0,120,0,100,1420, , , , , , , , , , , , , , , , , , , , , , , , , ,1420, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00089,4,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,600, , , ,1,0,0,0,0,0,60,100,0,760, , , , , , , , , , , , , , , , , , , , , , , , , ,760, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00101,5,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,60,100,0,160, , , , , , , , , , , , , , , , , , , , , , , , , ,160, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00102,6,1,3,7,37.3777777777778,1, ,1,0,0,0,0,1600,0, , ,2, ,0,0,0,0,0,60,0,0,1660, , , , , , , , , , , , , , , , , , , , , , , , , ,1660, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00104,7,1,3,7,37.3777777777778,1, ,1,0,0,0,0,300,0, , ,1, ,0,0,0,0,0,480,1000,500,2280, , , , , , , , , , , , , , , , , , , , , , , , , ,2280, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00109,8,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,120,200,0,320, , , , , , , , , , , , , , , , , , , , , , , , , ,320, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00110,9,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,120,100,0,220, , , , , , , , , , , , , , , , , , , , , , , , , ,220, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00115,10,1,3,7,37.3777777777778,1, ,1,0,0,0,0,420,0, , ,2, ,0,0,0,0,0,250,500,140,1310, , , , , , , , , , , , , , , , , , , , , , , , , ,1310, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00134,11,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,600,0,100,700, , , , , , , , , , , , , , , , , , , , , , , , , ,700, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00135,12,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,180,200,50,430, , , , , , , , , , , , , , , , , , , , , , , , , ,430, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00147,13,1,3,7,37.3777777777778,1, ,1,0,0,0,0,600,250, , ,2,1,0,0,0,0,0,180,100,0,1130, , , , , , , , , , , , , , , , , , , , , , , , , ,1130, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00148,14,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,180,100,0,280, , , , , , , , , , , , , , , , , , , , , , , , , ,280, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00152,15,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,180,300,0,480, , , , , , , , , , , , , , , , , , , , , , , , , ,480, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00002,1,1,3,7,37.3777777777778,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,65,54,169, , , , , , , , , , , , , , , , , , , , , , , , , ,169, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00004,2,1,3,7,37.3777777777778,1, ,1,0,0,0,0,180,0, , ,1, ,0,0,0,0,0,0,0,0,180, , , , , , , , , , , , , , , , , , , , , , , , , ,180, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00006,3,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,40,40,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1200,1240, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00007,4,1,3,7,37.3777777777778,1, ,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,120,200,420, , , , , , , , , , , , , , , , , , , , , , , , , ,420, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00008,5,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,142,142, , , , , , , , , , , , , , , , , , , , , , , , , ,142, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00030,6,1,3,7,37.3777777777778,1, ,1,1,0,0,0,2500,0, , ,2, ,0,0,0,0,0,0,100,118,2718,960,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,960,3678, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00047,8,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,36,0,36, , , , , , , , , , , , , , , , , , , , , , , , , ,36, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00053,9,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,80, , , , , , , , , , , , , , , , , , , , , , , , , ,80, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00062,10,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,90,240,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1200,1440, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00097,11,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,80,480, , , , , , , , , , , , , , , , , , , , , , , , , ,480, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00120,12,1,3,7,37.3777777777778,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,85,85, , , , , , , , , , , , , , , , , , , , , , , , , ,85, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00121,13,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,300,500,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1600,2100, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00122,14,1,3,7,37.3777777777778,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,60,60,1400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1400,1460, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00133,15,1,3,7,37.3777777777778,1, ,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,60,160, , , , , , , , , , , , , , , , , , , , , , , , , ,160, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00001,1,1,3,7,40.0476190476191,1, ,1,0,0,0,0,700,0, , ,2, ,0,0,0,0,0,0,0,0,700, , , , , , , , , , , , , , , , , , , , , , , , , ,700, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00010,2,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00024,3,1,3,7,40.0476190476191,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1600,1600, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00027,5,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00029,6,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00037,7,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00039,8,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00041,9,1,3,7,40.0476190476191,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1080,0, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,1490,1490, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00042,10,1,3,7,40.0476190476191,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1600,1600, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00058,11,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00069,12,1,3,7,40.0476190476191,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00083,14,1,3,7,40.0476190476191,1, ,1,1,0,0,0,700,0, , ,2, ,0,0,0,0,0,150,80,0,930,1800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,173,1973,2903, 
